vocab_size not found in data/openwebtext/meta.pkl, using GPT-2 default of 50257
Initializing a new model from scratch
number of parameters: 50.96M
step 0: learning rate 0.00060000, train loss 10.9687, val loss 10.9745
step 300250: learning rate 0.00032965, train loss 10.9824, val loss 10.9790
step 300500: learning rate 0.00032929, train loss 10.9746, val loss 10.9749
step 300750: learning rate 0.00032894, train loss 10.9743, val loss 10.9811
step 301000: learning rate 0.00032859, train loss 10.9725, val loss 10.9780
step 301250: learning rate 0.00032823, train loss 10.9714, val loss 10.9720
step 301500: learning rate 0.00032788, train loss 10.9811, val loss 10.9777
step 301750: learning rate 0.00032753, train loss 10.9773, val loss 10.9747
step 302000: learning rate 0.00032717, train loss 10.9704, val loss 10.9825
step 302250: learning rate 0.00032682, train loss 10.9758, val loss 10.9788
step 302500: learning rate 0.00032647, train loss 10.9779, val loss 10.9860
step 302750: learning rate 0.00032611, train loss 10.9763, val loss 10.9711
step 303000: learning rate 0.00032576, train loss 10.9756, val loss 10.9810
step 303250: learning rate 0.00032541, train loss 10.9809, val loss 10.9751
step 303500: learning rate 0.00032505, train loss 10.9717, val loss 10.9808
step 303750: learning rate 0.00032470, train loss 10.9722, val loss 10.9837
step 304000: learning rate 0.00032435, train loss 10.9771, val loss 10.9783
step 304250: learning rate 0.00032399, train loss 10.9771, val loss 10.9737
step 304500: learning rate 0.00032364, train loss 10.9771, val loss 10.9755
step 304750: learning rate 0.00032329, train loss 10.9800, val loss 10.9766
step 305000: learning rate 0.00032293, train loss 10.9773, val loss 10.9811
step 305250: learning rate 0.00032258, train loss 10.9770, val loss 10.9679
step 305500: learning rate 0.00032223, train loss 10.9727, val loss 10.9788
step 305750: learning rate 0.00032187, train loss 10.9762, val loss 10.9805
step 306000: learning rate 0.00032152, train loss 10.9843, val loss 10.9732
step 306250: learning rate 0.00032117, train loss 10.9760, val loss 10.9824
step 306500: learning rate 0.00032081, train loss 10.9765, val loss 10.9764
step 306750: learning rate 0.00032046, train loss 10.9749, val loss 10.9875
step 307000: learning rate 0.00032011, train loss 10.9802, val loss 10.9791
step 307250: learning rate 0.00031975, train loss 10.9854, val loss 10.9763
step 307500: learning rate 0.00031940, train loss 10.9788, val loss 10.9829
step 307750: learning rate 0.00031905, train loss 10.9757, val loss 10.9727
step 308000: learning rate 0.00031869, train loss 10.9629, val loss 10.9757
step 308250: learning rate 0.00031834, train loss 10.9747, val loss 10.9726
step 308500: learning rate 0.00031799, train loss 10.9745, val loss 10.9797
step 308750: learning rate 0.00031763, train loss 10.9893, val loss 10.9738
step 309000: learning rate 0.00031728, train loss 10.9721, val loss 10.9756
step 309250: learning rate 0.00031693, train loss 10.9734, val loss 10.9746
step 309500: learning rate 0.00031658, train loss 10.9859, val loss 10.9755
step 309750: learning rate 0.00031622, train loss 10.9784, val loss 10.9772
step 310000: learning rate 0.00031587, train loss 10.9777, val loss 10.9703
step 310250: learning rate 0.00031552, train loss 10.9689, val loss 10.9725
step 310500: learning rate 0.00031516, train loss 10.9791, val loss 10.9842
step 310750: learning rate 0.00031481, train loss 10.9788, val loss 10.9747
step 311000: learning rate 0.00031446, train loss 10.9766, val loss 10.9763
step 311250: learning rate 0.00031410, train loss 10.9841, val loss 10.9753
step 311500: learning rate 0.00031375, train loss 10.9858, val loss 10.9731
step 311750: learning rate 0.00031340, train loss 10.9747, val loss 10.9760
step 312000: learning rate 0.00031305, train loss 10.9785, val loss 10.9793
step 312250: learning rate 0.00031269, train loss 10.9815, val loss 10.9745
step 312500: learning rate 0.00031234, train loss 10.9714, val loss 10.9777
step 312750: learning rate 0.00031199, train loss 10.9780, val loss 10.9798
step 313000: learning rate 0.00031164, train loss 10.9827, val loss 10.9855
step 313250: learning rate 0.00031128, train loss 10.9736, val loss 10.9753
step 313500: learning rate 0.00031093, train loss 10.9692, val loss 10.9670
step 313750: learning rate 0.00031058, train loss 10.9783, val loss 10.9689
step 314000: learning rate 0.00031023, train loss 10.9793, val loss 10.9758
step 314250: learning rate 0.00030987, train loss 10.9811, val loss 10.9813
step 314500: learning rate 0.00030952, train loss 10.9801, val loss 10.9749
step 314750: learning rate 0.00030917, train loss 10.9793, val loss 10.9850
step 315000: learning rate 0.00030882, train loss 10.9763, val loss 10.9726
step 315250: learning rate 0.00030846, train loss 10.9719, val loss 10.9725
step 315500: learning rate 0.00030811, train loss 10.9784, val loss 10.9787
step 315750: learning rate 0.00030776, train loss 10.9834, val loss 10.9765
step 316000: learning rate 0.00030741, train loss 10.9830, val loss 10.9726
step 316250: learning rate 0.00030705, train loss 10.9747, val loss 10.9746
step 316500: learning rate 0.00030670, train loss 10.9819, val loss 10.9821
step 316750: learning rate 0.00030635, train loss 10.9754, val loss 10.9786
step 317000: learning rate 0.00030600, train loss 10.9696, val loss 10.9709
step 317250: learning rate 0.00030565, train loss 10.9769, val loss 10.9689
step 317500: learning rate 0.00030529, train loss 10.9791, val loss 10.9751
step 317750: learning rate 0.00030494, train loss 10.9798, val loss 10.9797
step 318000: learning rate 0.00030459, train loss 10.9774, val loss 10.9819
step 318250: learning rate 0.00030424, train loss 10.9806, val loss 10.9740
step 318500: learning rate 0.00030389, train loss 10.9751, val loss 10.9788
step 318750: learning rate 0.00030354, train loss 10.9793, val loss 10.9817
step 319000: learning rate 0.00030318, train loss 10.9790, val loss 10.9737
step 319250: learning rate 0.00030283, train loss 10.9783, val loss 10.9750
step 319500: learning rate 0.00030248, train loss 10.9723, val loss 10.9828
step 319750: learning rate 0.00030213, train loss 10.9855, val loss 10.9766
step 320000: learning rate 0.00030178, train loss 10.9756, val loss 10.9836
step 320250: learning rate 0.00030143, train loss 10.9735, val loss 10.9749
step 320500: learning rate 0.00030107, train loss 10.9738, val loss 10.9859
step 320750: learning rate 0.00030072, train loss 10.9741, val loss 10.9766
step 321000: learning rate 0.00030037, train loss 10.9804, val loss 10.9753
step 321250: learning rate 0.00030002, train loss 10.9717, val loss 10.9769
step 321500: learning rate 0.00029967, train loss 10.9818, val loss 10.9797
step 321750: learning rate 0.00029932, train loss 10.9808, val loss 10.9778
step 322000: learning rate 0.00029897, train loss 10.9730, val loss 10.9704
step 322250: learning rate 0.00029862, train loss 10.9710, val loss 10.9794
step 322500: learning rate 0.00029826, train loss 10.9784, val loss 10.9830
step 322750: learning rate 0.00029791, train loss 10.9808, val loss 10.9736
step 323000: learning rate 0.00029756, train loss 10.9776, val loss 10.9733
step 323250: learning rate 0.00029721, train loss 10.9773, val loss 10.9768
step 323500: learning rate 0.00029686, train loss 10.9745, val loss 10.9809
step 323750: learning rate 0.00029651, train loss 10.9779, val loss 10.9759
step 324000: learning rate 0.00029616, train loss 10.9764, val loss 10.9725
step 324250: learning rate 0.00029581, train loss 10.9810, val loss 10.9795
step 324500: learning rate 0.00029546, train loss 10.9835, val loss 10.9837
step 324750: learning rate 0.00029511, train loss 10.9769, val loss 10.9794
step 325000: learning rate 0.00029476, train loss 10.9786, val loss 10.9728
step 325250: learning rate 0.00029441, train loss 10.9752, val loss 10.9792
step 325500: learning rate 0.00029406, train loss 10.9846, val loss 10.9725
step 325750: learning rate 0.00029371, train loss 10.9733, val loss 10.9767
step 326000: learning rate 0.00029336, train loss 10.9757, val loss 10.9762
step 326250: learning rate 0.00029301, train loss 10.9770, val loss 10.9712
step 326500: learning rate 0.00029266, train loss 10.9811, val loss 10.9738
step 326750: learning rate 0.00029231, train loss 10.9804, val loss 10.9760
step 327000: learning rate 0.00029196, train loss 10.9746, val loss 10.9708
step 327250: learning rate 0.00029161, train loss 10.9789, val loss 10.9727
step 327500: learning rate 0.00029126, train loss 10.9810, val loss 10.9723
step 327750: learning rate 0.00029091, train loss 10.9793, val loss 10.9775
step 328000: learning rate 0.00029056, train loss 10.9790, val loss 10.9775
step 328250: learning rate 0.00029021, train loss 10.9752, val loss 10.9727
step 328500: learning rate 0.00028986, train loss 10.9741, val loss 10.9706
step 328750: learning rate 0.00028951, train loss 10.9755, val loss 10.9813
step 329000: learning rate 0.00028916, train loss 10.9742, val loss 10.9772
step 329250: learning rate 0.00028881, train loss 10.9738, val loss 10.9749
step 329500: learning rate 0.00028846, train loss 10.9800, val loss 10.9771
step 329750: learning rate 0.00028811, train loss 10.9828, val loss 10.9765
step 330000: learning rate 0.00028776, train loss 10.9768, val loss 10.9774
step 330250: learning rate 0.00028741, train loss 10.9790, val loss 10.9735
step 330500: learning rate 0.00028706, train loss 10.9805, val loss 10.9851
step 330750: learning rate 0.00028672, train loss 10.9731, val loss 10.9750
step 331000: learning rate 0.00028637, train loss 10.9751, val loss 10.9789
step 331250: learning rate 0.00028602, train loss 10.9848, val loss 10.9745
step 331500: learning rate 0.00028567, train loss 10.9765, val loss 10.9842
step 331750: learning rate 0.00028532, train loss 10.9768, val loss 10.9796
step 332000: learning rate 0.00028497, train loss 10.9787, val loss 10.9729
step 332250: learning rate 0.00028462, train loss 10.9766, val loss 10.9768
step 332500: learning rate 0.00028428, train loss 10.9730, val loss 10.9800
step 332750: learning rate 0.00028393, train loss 10.9793, val loss 10.9777
step 333000: learning rate 0.00028358, train loss 10.9779, val loss 10.9790
step 333250: learning rate 0.00028323, train loss 10.9766, val loss 10.9735
step 333500: learning rate 0.00028288, train loss 10.9756, val loss 10.9798
step 333750: learning rate 0.00028254, train loss 10.9797, val loss 10.9716
step 334000: learning rate 0.00028219, train loss 10.9709, val loss 10.9838
step 334250: learning rate 0.00028184, train loss 10.9719, val loss 10.9757
step 334500: learning rate 0.00028149, train loss 10.9701, val loss 10.9709
step 334750: learning rate 0.00028114, train loss 10.9740, val loss 10.9800
step 335000: learning rate 0.00028080, train loss 10.9761, val loss 10.9757
step 335250: learning rate 0.00028045, train loss 10.9730, val loss 10.9815
step 335500: learning rate 0.00028010, train loss 10.9808, val loss 10.9700
step 335750: learning rate 0.00027975, train loss 10.9748, val loss 10.9801
step 336000: learning rate 0.00027941, train loss 10.9824, val loss 10.9783
step 336250: learning rate 0.00027906, train loss 10.9779, val loss 10.9811
step 336500: learning rate 0.00027871, train loss 10.9817, val loss 10.9727
step 336750: learning rate 0.00027837, train loss 10.9772, val loss 10.9817
step 337000: learning rate 0.00027802, train loss 10.9794, val loss 10.9805
step 337250: learning rate 0.00027767, train loss 10.9795, val loss 10.9833
step 337500: learning rate 0.00027733, train loss 10.9819, val loss 10.9807
step 337750: learning rate 0.00027698, train loss 10.9760, val loss 10.9773
step 338000: learning rate 0.00027663, train loss 10.9780, val loss 10.9816
step 338250: learning rate 0.00027629, train loss 10.9747, val loss 10.9731
step 338500: learning rate 0.00027594, train loss 10.9756, val loss 10.9717
step 338750: learning rate 0.00027559, train loss 10.9728, val loss 10.9719
step 339000: learning rate 0.00027525, train loss 10.9793, val loss 10.9726
step 339250: learning rate 0.00027490, train loss 10.9712, val loss 10.9845
step 339500: learning rate 0.00027456, train loss 10.9788, val loss 10.9800
step 339750: learning rate 0.00027421, train loss 10.9755, val loss 10.9782
step 340000: learning rate 0.00027386, train loss 10.9791, val loss 10.9782
step 340250: learning rate 0.00027352, train loss 10.9712, val loss 10.9782
step 340500: learning rate 0.00027317, train loss 10.9778, val loss 10.9718
step 340750: learning rate 0.00027283, train loss 10.9816, val loss 10.9766
step 341000: learning rate 0.00027248, train loss 10.9796, val loss 10.9771
step 341250: learning rate 0.00027214, train loss 10.9735, val loss 10.9795
step 341500: learning rate 0.00027179, train loss 10.9732, val loss 10.9790
step 341750: learning rate 0.00027145, train loss 10.9696, val loss 10.9832
step 342000: learning rate 0.00027110, train loss 10.9847, val loss 10.9671
step 342250: learning rate 0.00027076, train loss 10.9738, val loss 10.9754
step 342500: learning rate 0.00027041, train loss 10.9765, val loss 10.9801
step 342750: learning rate 0.00027007, train loss 10.9807, val loss 10.9769
step 343000: learning rate 0.00026972, train loss 10.9807, val loss 10.9817
step 343250: learning rate 0.00026938, train loss 10.9814, val loss 10.9748
step 343500: learning rate 0.00026903, train loss 10.9722, val loss 10.9775
step 343750: learning rate 0.00026869, train loss 10.9746, val loss 10.9844
step 344000: learning rate 0.00026835, train loss 10.9817, val loss 10.9732
step 344250: learning rate 0.00026800, train loss 10.9709, val loss 10.9777
step 344500: learning rate 0.00026766, train loss 10.9724, val loss 10.9750
step 344750: learning rate 0.00026731, train loss 10.9752, val loss 10.9849
step 345000: learning rate 0.00026697, train loss 10.9822, val loss 10.9756
step 345250: learning rate 0.00026663, train loss 10.9735, val loss 10.9803
step 345500: learning rate 0.00026628, train loss 10.9749, val loss 10.9684
step 345750: learning rate 0.00026594, train loss 10.9831, val loss 10.9704
step 346000: learning rate 0.00026560, train loss 10.9773, val loss 10.9721
step 346250: learning rate 0.00026525, train loss 10.9742, val loss 10.9757
step 346500: learning rate 0.00026491, train loss 10.9785, val loss 10.9761
step 346750: learning rate 0.00026457, train loss 10.9758, val loss 10.9732
step 347000: learning rate 0.00026422, train loss 10.9726, val loss 10.9751
step 347250: learning rate 0.00026388, train loss 10.9802, val loss 10.9773
step 347500: learning rate 0.00026354, train loss 10.9835, val loss 10.9764
step 347750: learning rate 0.00026320, train loss 10.9758, val loss 10.9725
step 348000: learning rate 0.00026285, train loss 10.9762, val loss 10.9787
step 348250: learning rate 0.00026251, train loss 10.9766, val loss 10.9726
step 348500: learning rate 0.00026217, train loss 10.9797, val loss 10.9699
step 348750: learning rate 0.00026183, train loss 10.9690, val loss 10.9787
step 349000: learning rate 0.00026149, train loss 10.9806, val loss 10.9820
step 349250: learning rate 0.00026114, train loss 10.9699, val loss 10.9794
step 349500: learning rate 0.00026080, train loss 10.9745, val loss 10.9792
step 349750: learning rate 0.00026046, train loss 10.9718, val loss 10.9786
step 350000: learning rate 0.00026012, train loss 10.9717, val loss 10.9771
step 350250: learning rate 0.00025978, train loss 10.9783, val loss 10.9752
step 350500: learning rate 0.00025944, train loss 10.9697, val loss 10.9734
step 350750: learning rate 0.00025910, train loss 10.9720, val loss 10.9722
step 351000: learning rate 0.00025875, train loss 10.9821, val loss 10.9736
step 351250: learning rate 0.00025841, train loss 10.9796, val loss 10.9731
step 351500: learning rate 0.00025807, train loss 10.9778, val loss 10.9694
step 351750: learning rate 0.00025773, train loss 10.9803, val loss 10.9828
step 352000: learning rate 0.00025739, train loss 10.9796, val loss 10.9706
step 352250: learning rate 0.00025705, train loss 10.9797, val loss 10.9810
step 352500: learning rate 0.00025671, train loss 10.9789, val loss 10.9788
step 352750: learning rate 0.00025637, train loss 10.9774, val loss 10.9811
step 353000: learning rate 0.00025603, train loss 10.9745, val loss 10.9745
step 353250: learning rate 0.00025569, train loss 10.9784, val loss 10.9829
step 353500: learning rate 0.00025535, train loss 10.9778, val loss 10.9716
step 353750: learning rate 0.00025501, train loss 10.9856, val loss 10.9755
step 354000: learning rate 0.00025467, train loss 10.9788, val loss 10.9765
step 354250: learning rate 0.00025433, train loss 10.9716, val loss 10.9734
step 354500: learning rate 0.00025399, train loss 10.9751, val loss 10.9762
step 354750: learning rate 0.00025365, train loss 10.9709, val loss 10.9776
step 355000: learning rate 0.00025332, train loss 10.9802, val loss 10.9719
step 355250: learning rate 0.00025298, train loss 10.9769, val loss 10.9804
step 355500: learning rate 0.00025264, train loss 10.9787, val loss 10.9806
step 355750: learning rate 0.00025230, train loss 10.9788, val loss 10.9800
step 356000: learning rate 0.00025196, train loss 10.9840, val loss 10.9772
step 356250: learning rate 0.00025162, train loss 10.9711, val loss 10.9755
step 356500: learning rate 0.00025128, train loss 10.9803, val loss 10.9743
step 356750: learning rate 0.00025095, train loss 10.9745, val loss 10.9760
step 357000: learning rate 0.00025061, train loss 10.9881, val loss 10.9774
step 357250: learning rate 0.00025027, train loss 10.9826, val loss 10.9756
step 357500: learning rate 0.00024993, train loss 10.9698, val loss 10.9744
step 357750: learning rate 0.00024960, train loss 10.9736, val loss 10.9767
step 358000: learning rate 0.00024926, train loss 10.9804, val loss 10.9775
step 358250: learning rate 0.00024892, train loss 10.9766, val loss 10.9817
step 358500: learning rate 0.00024858, train loss 10.9803, val loss 10.9735
step 358750: learning rate 0.00024825, train loss 10.9809, val loss 10.9750
step 359000: learning rate 0.00024791, train loss 10.9797, val loss 10.9780
step 359250: learning rate 0.00024757, train loss 10.9736, val loss 10.9837
step 359500: learning rate 0.00024724, train loss 10.9751, val loss 10.9815
step 359750: learning rate 0.00024690, train loss 10.9795, val loss 10.9736
step 360000: learning rate 0.00024657, train loss 10.9783, val loss 10.9797
step 360250: learning rate 0.00024623, train loss 10.9733, val loss 10.9748
step 360500: learning rate 0.00024589, train loss 10.9860, val loss 10.9705
step 360750: learning rate 0.00024556, train loss 10.9766, val loss 10.9639
step 361000: learning rate 0.00024522, train loss 10.9746, val loss 10.9783
step 361250: learning rate 0.00024489, train loss 10.9735, val loss 10.9765
step 361500: learning rate 0.00024455, train loss 10.9769, val loss 10.9763
step 361750: learning rate 0.00024422, train loss 10.9800, val loss 10.9825
step 362000: learning rate 0.00024388, train loss 10.9787, val loss 10.9757
step 362250: learning rate 0.00024355, train loss 10.9705, val loss 10.9756
step 362500: learning rate 0.00024321, train loss 10.9776, val loss 10.9814
step 362750: learning rate 0.00024288, train loss 10.9773, val loss 10.9792
step 363000: learning rate 0.00024254, train loss 10.9783, val loss 10.9804
step 363250: learning rate 0.00024221, train loss 10.9781, val loss 10.9790
step 363500: learning rate 0.00024187, train loss 10.9788, val loss 10.9737
step 363750: learning rate 0.00024154, train loss 10.9753, val loss 10.9768
step 364000: learning rate 0.00024121, train loss 10.9818, val loss 10.9781
step 364250: learning rate 0.00024087, train loss 10.9727, val loss 10.9812
step 364500: learning rate 0.00024054, train loss 10.9776, val loss 10.9807
step 364750: learning rate 0.00024021, train loss 10.9755, val loss 10.9759
step 365000: learning rate 0.00023987, train loss 10.9759, val loss 10.9826
step 365250: learning rate 0.00023954, train loss 10.9787, val loss 10.9754
step 365500: learning rate 0.00023921, train loss 10.9760, val loss 10.9805
step 365750: learning rate 0.00023887, train loss 10.9794, val loss 10.9850
step 366000: learning rate 0.00023854, train loss 10.9727, val loss 10.9717
step 366250: learning rate 0.00023821, train loss 10.9823, val loss 10.9781
step 366500: learning rate 0.00023788, train loss 10.9748, val loss 10.9791
step 366750: learning rate 0.00023754, train loss 10.9800, val loss 10.9814
step 367000: learning rate 0.00023721, train loss 10.9800, val loss 10.9755
step 367250: learning rate 0.00023688, train loss 10.9784, val loss 10.9758
step 367500: learning rate 0.00023655, train loss 10.9765, val loss 10.9819
step 367750: learning rate 0.00023622, train loss 10.9782, val loss 10.9764
step 368000: learning rate 0.00023589, train loss 10.9796, val loss 10.9782
step 368250: learning rate 0.00023555, train loss 10.9734, val loss 10.9782
step 368500: learning rate 0.00023522, train loss 10.9772, val loss 10.9762
step 368750: learning rate 0.00023489, train loss 10.9756, val loss 10.9851
step 369000: learning rate 0.00023456, train loss 10.9748, val loss 10.9745
step 369250: learning rate 0.00023423, train loss 10.9728, val loss 10.9748
step 369500: learning rate 0.00023390, train loss 10.9831, val loss 10.9725
step 369750: learning rate 0.00023357, train loss 10.9832, val loss 10.9713
step 370000: learning rate 0.00023324, train loss 10.9714, val loss 10.9743
step 370250: learning rate 0.00023291, train loss 10.9737, val loss 10.9742
step 370500: learning rate 0.00023258, train loss 10.9760, val loss 10.9757
step 370750: learning rate 0.00023225, train loss 10.9765, val loss 10.9790
step 371000: learning rate 0.00023192, train loss 10.9831, val loss 10.9704
step 371250: learning rate 0.00023159, train loss 10.9806, val loss 10.9764
step 371500: learning rate 0.00023126, train loss 10.9780, val loss 10.9800
step 371750: learning rate 0.00023094, train loss 10.9767, val loss 10.9739
step 372000: learning rate 0.00023061, train loss 10.9798, val loss 10.9759
step 372250: learning rate 0.00023028, train loss 10.9692, val loss 10.9799
step 372500: learning rate 0.00022995, train loss 10.9772, val loss 10.9764
step 372750: learning rate 0.00022962, train loss 10.9763, val loss 10.9774
step 373000: learning rate 0.00022929, train loss 10.9829, val loss 10.9736
step 373250: learning rate 0.00022897, train loss 10.9699, val loss 10.9821
step 373500: learning rate 0.00022864, train loss 10.9740, val loss 10.9805
step 373750: learning rate 0.00022831, train loss 10.9830, val loss 10.9716
step 374000: learning rate 0.00022798, train loss 10.9749, val loss 10.9802
step 374250: learning rate 0.00022766, train loss 10.9810, val loss 10.9830
step 374500: learning rate 0.00022733, train loss 10.9767, val loss 10.9709
step 374750: learning rate 0.00022700, train loss 10.9799, val loss 10.9757
step 375000: learning rate 0.00022668, train loss 10.9754, val loss 10.9729
step 375250: learning rate 0.00022635, train loss 10.9885, val loss 10.9797
step 375500: learning rate 0.00022602, train loss 10.9787, val loss 10.9778
step 375750: learning rate 0.00022570, train loss 10.9793, val loss 10.9794
step 376000: learning rate 0.00022537, train loss 10.9792, val loss 10.9792
step 376250: learning rate 0.00022505, train loss 10.9736, val loss 10.9723
step 376500: learning rate 0.00022472, train loss 10.9788, val loss 10.9818
step 376750: learning rate 0.00022439, train loss 10.9730, val loss 10.9775
step 377000: learning rate 0.00022407, train loss 10.9798, val loss 10.9785
step 377250: learning rate 0.00022374, train loss 10.9783, val loss 10.9812
step 377500: learning rate 0.00022342, train loss 10.9768, val loss 10.9728
step 377750: learning rate 0.00022309, train loss 10.9751, val loss 10.9670
step 378000: learning rate 0.00022277, train loss 10.9762, val loss 10.9704
step 378250: learning rate 0.00022245, train loss 10.9771, val loss 10.9831
step 378500: learning rate 0.00022212, train loss 10.9798, val loss 10.9795
step 378750: learning rate 0.00022180, train loss 10.9821, val loss 10.9762
step 379000: learning rate 0.00022147, train loss 10.9745, val loss 10.9841
step 379250: learning rate 0.00022115, train loss 10.9774, val loss 10.9782
step 379500: learning rate 0.00022083, train loss 10.9811, val loss 10.9752
step 379750: learning rate 0.00022050, train loss 10.9839, val loss 10.9759
step 380000: learning rate 0.00022018, train loss 10.9808, val loss 10.9912
step 380250: learning rate 0.00021986, train loss 10.9777, val loss 10.9731
step 380500: learning rate 0.00021954, train loss 10.9817, val loss 10.9726
step 380750: learning rate 0.00021921, train loss 10.9799, val loss 10.9746
step 381000: learning rate 0.00021889, train loss 10.9752, val loss 10.9685
step 381250: learning rate 0.00021857, train loss 10.9766, val loss 10.9858
step 381500: learning rate 0.00021825, train loss 10.9684, val loss 10.9762
step 381750: learning rate 0.00021793, train loss 10.9776, val loss 10.9775
step 382000: learning rate 0.00021760, train loss 10.9792, val loss 10.9800
step 382250: learning rate 0.00021728, train loss 10.9744, val loss 10.9735
step 382500: learning rate 0.00021696, train loss 10.9793, val loss 10.9841
step 382750: learning rate 0.00021664, train loss 10.9810, val loss 10.9772
step 383000: learning rate 0.00021632, train loss 10.9786, val loss 10.9762
step 383250: learning rate 0.00021600, train loss 10.9770, val loss 10.9727
step 383500: learning rate 0.00021568, train loss 10.9756, val loss 10.9743
step 383750: learning rate 0.00021536, train loss 10.9758, val loss 10.9839
step 384000: learning rate 0.00021504, train loss 10.9790, val loss 10.9799
step 384250: learning rate 0.00021472, train loss 10.9765, val loss 10.9765
step 384500: learning rate 0.00021440, train loss 10.9766, val loss 10.9802
step 384750: learning rate 0.00021408, train loss 10.9760, val loss 10.9739
step 385000: learning rate 0.00021376, train loss 10.9763, val loss 10.9763
step 385250: learning rate 0.00021344, train loss 10.9800, val loss 10.9786
step 385500: learning rate 0.00021312, train loss 10.9817, val loss 10.9844
step 385750: learning rate 0.00021281, train loss 10.9774, val loss 10.9702
step 386000: learning rate 0.00021249, train loss 10.9766, val loss 10.9806
step 386250: learning rate 0.00021217, train loss 10.9759, val loss 10.9778
step 386500: learning rate 0.00021185, train loss 10.9736, val loss 10.9838
step 386750: learning rate 0.00021153, train loss 10.9759, val loss 10.9840
step 387000: learning rate 0.00021122, train loss 10.9792, val loss 10.9763
step 387250: learning rate 0.00021090, train loss 10.9801, val loss 10.9782
step 387500: learning rate 0.00021058, train loss 10.9809, val loss 10.9779
step 387750: learning rate 0.00021027, train loss 10.9822, val loss 10.9692
step 388000: learning rate 0.00020995, train loss 10.9826, val loss 10.9698
step 388250: learning rate 0.00020963, train loss 10.9749, val loss 10.9730
step 388500: learning rate 0.00020932, train loss 10.9784, val loss 10.9752
step 388750: learning rate 0.00020900, train loss 10.9760, val loss 10.9753
step 389000: learning rate 0.00020868, train loss 10.9710, val loss 10.9753
step 389250: learning rate 0.00020837, train loss 10.9764, val loss 10.9798
step 389500: learning rate 0.00020805, train loss 10.9749, val loss 10.9799
step 389750: learning rate 0.00020774, train loss 10.9788, val loss 10.9794
step 390000: learning rate 0.00020742, train loss 10.9744, val loss 10.9817
step 390250: learning rate 0.00020711, train loss 10.9776, val loss 10.9773
step 390500: learning rate 0.00020679, train loss 10.9796, val loss 10.9805
step 390750: learning rate 0.00020648, train loss 10.9714, val loss 10.9771
step 391000: learning rate 0.00020616, train loss 10.9775, val loss 10.9766
step 391250: learning rate 0.00020585, train loss 10.9754, val loss 10.9820
step 391500: learning rate 0.00020554, train loss 10.9791, val loss 10.9776
step 391750: learning rate 0.00020522, train loss 10.9782, val loss 10.9784
step 392000: learning rate 0.00020491, train loss 10.9761, val loss 10.9759
step 392250: learning rate 0.00020460, train loss 10.9781, val loss 10.9787
step 392500: learning rate 0.00020428, train loss 10.9740, val loss 10.9760
step 392750: learning rate 0.00020397, train loss 10.9727, val loss 10.9754
step 393000: learning rate 0.00020366, train loss 10.9771, val loss 10.9738
step 393250: learning rate 0.00020335, train loss 10.9747, val loss 10.9745
step 393500: learning rate 0.00020303, train loss 10.9818, val loss 10.9780
step 393750: learning rate 0.00020272, train loss 10.9796, val loss 10.9754
step 394000: learning rate 0.00020241, train loss 10.9726, val loss 10.9826
step 394250: learning rate 0.00020210, train loss 10.9751, val loss 10.9739
step 394500: learning rate 0.00020179, train loss 10.9714, val loss 10.9730
step 394750: learning rate 0.00020148, train loss 10.9731, val loss 10.9805
step 395000: learning rate 0.00020117, train loss 10.9807, val loss 10.9722
step 395250: learning rate 0.00020086, train loss 10.9691, val loss 10.9827
step 395500: learning rate 0.00020055, train loss 10.9809, val loss 10.9722
step 395750: learning rate 0.00020024, train loss 10.9750, val loss 10.9762
step 396000: learning rate 0.00019993, train loss 10.9750, val loss 10.9793
step 396250: learning rate 0.00019962, train loss 10.9778, val loss 10.9752
step 396500: learning rate 0.00019931, train loss 10.9790, val loss 10.9723
step 396750: learning rate 0.00019900, train loss 10.9753, val loss 10.9845
step 397000: learning rate 0.00019869, train loss 10.9781, val loss 10.9755
step 397250: learning rate 0.00019838, train loss 10.9721, val loss 10.9760
step 397500: learning rate 0.00019807, train loss 10.9748, val loss 10.9788
step 397750: learning rate 0.00019776, train loss 10.9815, val loss 10.9791
step 398000: learning rate 0.00019746, train loss 10.9648, val loss 10.9788
step 398250: learning rate 0.00019715, train loss 10.9737, val loss 10.9803
step 398500: learning rate 0.00019684, train loss 10.9780, val loss 10.9732
step 398750: learning rate 0.00019653, train loss 10.9793, val loss 10.9723
step 399000: learning rate 0.00019623, train loss 10.9844, val loss 10.9811
step 399250: learning rate 0.00019592, train loss 10.9756, val loss 10.9756
step 399500: learning rate 0.00019561, train loss 10.9714, val loss 10.9756
step 399750: learning rate 0.00019531, train loss 10.9759, val loss 10.9753
step 400000: learning rate 0.00019500, train loss 10.9766, val loss 10.9684
step 400250: learning rate 0.00019469, train loss 10.9821, val loss 10.9737
step 400500: learning rate 0.00019439, train loss 10.9689, val loss 10.9778
step 400750: learning rate 0.00019408, train loss 10.9743, val loss 10.9741
step 401000: learning rate 0.00019378, train loss 10.9780, val loss 10.9769
step 401250: learning rate 0.00019347, train loss 10.9676, val loss 10.9802
step 401500: learning rate 0.00019317, train loss 10.9741, val loss 10.9766
step 401750: learning rate 0.00019286, train loss 10.9781, val loss 10.9720
step 402000: learning rate 0.00019256, train loss 10.9809, val loss 10.9770
step 402250: learning rate 0.00019225, train loss 10.9765, val loss 10.9778
